ID,EVENT_TYPE,DAY_OF_WEEK,RANGE_DATE_START,RANGE_DATE_END,DISTRICT,districtIdWiki,STREETS_1,STREETS_2,NO_OF_VICTIMS,CPFA_HAIL,hail+ice,HAIL+ICE+RAIN,HAIL+ICE+RAIN+FOG,weatherCondition,WeatherConditionID,CPFA_ICE,CPFA_RAIN,CPFA_FOG,CPFA_DRY,CPFA_SNOW,CPSV_WET,CPSV_OIL,Wet+Oil,CPSV_MUD,Wet+Oil+Mud,CPSV_LOOSE_GRAVEL,Wet+Oik+Mud+Gravel,CPSV_ICE,Wet+Oil+Mud+Gravel+Ice,CPSV_DRY_AND_CLEAN,SurfaceCondition
2018-11888,COLISION DOBLE,DOMINGO,14/10/2018 06:00,14/10/2018 06:59,Villaverde,https://www.wikidata.org/wiki/Q919536,CALLE DE LA DEL MANOJO DE ROSAS NUM,,5,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11925,VUELCO,DOMINGO,14/10/2018 08:00,14/10/2018 08:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-11930,CHOQUE CON OBJETO FIJO,DOMINGO,14/10/2018 10:00,14/10/2018 10:59,Barajas,https://www.wikidata.org/wiki/Q807230,AEROPUERTO Terminal T -,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-11949,CAIDA MOTOCICLETA,DOMINGO,14/10/2018 10:00,14/10/2018 10:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DEL GENERAL RICARDOS NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-11908,COLISION DOBLE,DOMINGO,14/10/2018 15:00,14/10/2018 15:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LOS POBLADOS NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11963,COLISION DOBLE,DOMINGO,14/10/2018 15:00,14/10/2018 15:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,PASEO DEL PINTOR ROSALES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11968,COLISION DOBLE,DOMINGO,14/10/2018 16:00,14/10/2018 16:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE ANCORA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12462,CAIDA MOTOCICLETA,DOMINGO,14/10/2018 16:00,14/10/2018 16:59,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DE SANTA BARBARA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11977,COLISION DOBLE,DOMINGO,14/10/2018 16:00,14/10/2018 16:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE DONOSO CORTES,CALLE DE GUZMAN EL BUENO,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11967,CAIDA BICICLETA,DOMINGO,14/10/2018 17:00,14/10/2018 17:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE ESTOCOLMO,CALLE DE MARIA SEVILLA DIAGO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11979,COLISION DOBLE,DOMINGO,14/10/2018 18:00,14/10/2018 18:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE ALCALA,PLAZA DE CIBELES,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11961,CAIDA BICICLETA,DOMINGO,14/10/2018 19:00,14/10/2018 19:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DE COLLADO DE CERRO MALEJO,CALLE DE LA MASO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11916,COLISION DOBLE,DOMINGO,14/10/2018 19:00,14/10/2018 19:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AUTOVIA  M-30 CALZADA 1,CALLE DEL CERRO NEGRO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11974,COLISION DOBLE,DOMINGO,14/10/2018 20:00,14/10/2018 20:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE SILVANO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-11965,COLISION DOBLE,DOMINGO,14/10/2018 20:00,14/10/2018 20:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE FERNAN GONZALEZ,CALLE DE O'DONNELL,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11941,CHOQUE CON OBJETO FIJO,DOMINGO,14/10/2018 22:00,14/10/2018 22:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE ZURBANO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11932,COLISION DOBLE,DOMINGO,14/10/2018 22:00,14/10/2018 22:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11986,CAIDA BICICLETA,DOMINGO,14/10/2018 23:00,14/10/2018 23:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE ATOCHA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,LOOSE GRAVEL,LOOSE GRAVEL,,LOOSE GRAVEL ,,LOOSE GRAVEL
2018-12117,COLISION MULTIPLE,DOMINGO,14/10/2018 23:00,14/10/2018 23:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,PASEO DE LA CASTELLANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12651,COLISION DOBLE,DOMINGO,14/10/2018 23:00,14/10/2018 23:59,Usera,https://www.wikidata.org/wiki/Q953368,CALLE  SIMCA,CALLE  TALBOT,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11998,COLISION DOBLE,LUNES,15/10/2018 07:00,15/10/2018 07:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE  30  NL KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11948,ATROPELLO,LUNES,15/10/2018 07:00,15/10/2018 07:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,CALLE DE LA HACIENDA DE PAVONES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11987,ATROPELLO,LUNES,15/10/2018 08:00,15/10/2018 08:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,AVENIDA DE ALBERTO ALCOCER,CALLE DEL DOCTOR FLEMING,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12006,COLISION DOBLE,LUNES,15/10/2018 08:00,15/10/2018 08:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12011,COLISION DOBLE,LUNES,15/10/2018 09:00,15/10/2018 09:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE AYLLON,CARRETERA DE CARABANCHEL A ARAVACA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12000,COLISION DOBLE,LUNES,15/10/2018 09:00,15/10/2018 09:59,Latina,https://www.wikidata.org/wiki/Q794954,CARRETERA DE BOADILLA DEL MONTE NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11957,COLISION DOBLE,LUNES,15/10/2018 11:00,15/10/2018 11:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DEL CARDENAL HERRERA ORIA,CALLE DE PICO BALAITUS,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11997,COLISION DOBLE,LUNES,15/10/2018 14:00,15/10/2018 14:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE MARIA DE MOLINA,CALLE DE VELAZQUEZ,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11994,COLISION DOBLE,LUNES,15/10/2018 14:00,15/10/2018 14:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE SANTA ENGRACIA NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12091,ATROPELLO,LUNES,15/10/2018 14:00,15/10/2018 14:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,AVENIDA DE DAROCA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11990,ATROPELLO,LUNES,15/10/2018 14:00,15/10/2018 14:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE LA VIRGEN DE LA ALEGRIA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11958,CAIDA MOTOCICLETA,LUNES,15/10/2018 14:00,15/10/2018 14:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE ENTREVIAS,CALLE DE LA SIERRA DE ALBARRACIN,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12019,COLISION DOBLE,LUNES,15/10/2018 14:00,15/10/2018 14:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE BUDAPEST,CALLE DE OSLO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12024,COLISION DOBLE,LUNES,15/10/2018 14:00,15/10/2018 14:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE EMILIO MUÑOZ NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12096,CAIDA MOTOCICLETA,LUNES,15/10/2018 15:00,15/10/2018 15:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE CALERUEGA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12178,COLISION DOBLE,LUNES,15/10/2018 15:00,15/10/2018 15:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE BRAVO MURILLO,CALLE DEL MARQUES DE VIANA,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12050,COLISION DOBLE,LUNES,15/10/2018 15:00,15/10/2018 15:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE ANTONIO GADES,CALLE DEL ALTO DEL RETIRO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12044,COLISION DOBLE,LUNES,15/10/2018 15:00,15/10/2018 15:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE CABEZA MESADA,CALLE DE MARTIN MUÑOZ DE LAS POSADAS,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12052,COLISION DOBLE,LUNES,15/10/2018 16:00,15/10/2018 16:59,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DEL EMPERADOR CARLOS V NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12041,COLISION DOBLE,LUNES,15/10/2018 16:00,15/10/2018 16:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,PASEO DE LA CASTELLANA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12029,COLISION DOBLE,LUNES,15/10/2018 16:00,15/10/2018 16:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,AVENIDA DE LA REINA VICTORIA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-11973,ATROPELLO,LUNES,15/10/2018 16:00,15/10/2018 16:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE LA VIRGEN DE LA ROCA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12881,COLISION DOBLE,LUNES,15/10/2018 16:00,15/10/2018 16:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE BUENOS AIRES,PARQUE DE PALOMERAS BAJAS,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12033,CAIDA CICLOMOTOR,LUNES,15/10/2018 16:00,15/10/2018 16:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE ALCALA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12054,CHOQUE CON OBJETO FIJO,LUNES,15/10/2018 17:00,15/10/2018 17:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE LOS YEBENES NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12038,ATROPELLO,LUNES,15/10/2018 18:00,15/10/2018 18:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,PASEO DE LA CASTELLANA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-11982,CAIDA MOTOCICLETA,LUNES,15/10/2018 18:00,15/10/2018 18:59,Retiro,https://www.wikidata.org/wiki/Q2002296,PASEO DE LA INFANTA ISABEL NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12108,ATROPELLO,LUNES,15/10/2018 18:00,15/10/2018 18:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE SAN JAIME NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12023,CAIDA MOTOCICLETA,LUNES,15/10/2018 19:00,15/10/2018 19:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE CARRANZA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12026,COLISION DOBLE,LUNES,15/10/2018 19:00,15/10/2018 19:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CARRETERA DE FUENCARRAL A HORTALEZA,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12017,COLISION DOBLE,LUNES,15/10/2018 20:00,15/10/2018 20:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AVENIDA DE PUERTA DE HIERRO KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-11985,COLISION DOBLE,LUNES,15/10/2018 22:00,15/10/2018 22:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DEL MEDITERRANEO KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12025,CHOQUE CON OBJETO FIJO,MARTES,16/10/2018 09:00,16/10/2018 09:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE JAVIER DEL QUINTO,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12216,COLISION DOBLE,MARTES,16/10/2018 09:00,16/10/2018 09:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE PABLO NERUDA NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12203,COLISION DOBLE,MARTES,16/10/2018 09:00,16/10/2018 09:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE DIEGO DE LEON,CALLE DE LAGASCA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12069,ATROPELLO,MARTES,16/10/2018 10:00,16/10/2018 10:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DE LA ILUSTRACION,PLAZA DE JOSE MOÑINO CONDE DE FLORIDA BLANCA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12060,ATROPELLO,MARTES,16/10/2018 10:00,16/10/2018 10:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE DOÑA URRACA,CALLE DE LAIN CALVO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12210,COLISION DOBLE,MARTES,16/10/2018 10:00,16/10/2018 10:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE ALCALA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12067,ATROPELLO,MARTES,16/10/2018 12:00,16/10/2018 12:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE BUSTAMANTE NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12061,COLISION MULTIPLE,MARTES,16/10/2018 12:00,16/10/2018 12:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE ARTURO SORIA NUM,,3,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12066,COLISION MULTIPLE,MARTES,16/10/2018 13:00,16/10/2018 13:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE GUAREÑA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12070,COLISION MULTIPLE,MARTES,16/10/2018 13:00,16/10/2018 13:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AUTOVIA  M-30 CALZADA 2 KM.,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12468,COLISION DOBLE,MARTES,16/10/2018 13:00,16/10/2018 13:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,PASEO DE RECOLETOS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12035,COLISION DOBLE,MARTES,16/10/2018 14:00,16/10/2018 14:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE LA FUENTE CARRANTONA,PLAZA DE ALSACIA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12068,COLISION DOBLE,MARTES,16/10/2018 14:00,16/10/2018 14:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DE LA SIERRA DE ATAPUERCA,PASEO DE LA TIERRA DE MELIDE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12456,CAIDA BICICLETA,MARTES,16/10/2018 14:00,16/10/2018 14:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE FERRAZ,CALLE DE IRUN,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-12088,COLISION DOBLE,MARTES,16/10/2018 14:00,16/10/2018 14:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE AYALA,CALLE DEL PRINCIPE DE VERGARA,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12100,CHOQUE CON OBJETO FIJO,MARTES,16/10/2018 15:00,16/10/2018 15:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,AUTOVIA  M-30 CALZADA 2,PASEO DE SANTA MARIA DE LA CABEZA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12171,COLISION DOBLE,MARTES,16/10/2018 15:00,16/10/2018 15:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE EMETERIO CASTAÑOS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12101,ATROPELLO,MARTES,16/10/2018 16:00,16/10/2018 16:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,ESTACION DE ATOCHA,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12089,COLISION DOBLE,MARTES,16/10/2018 16:00,16/10/2018 16:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE CAMPEZO,CARRETERA  M-21,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12080,COLISION DOBLE,MARTES,16/10/2018 16:00,16/10/2018 16:59,Vicálvaro,https://www.wikidata.org/wiki/Q589403,CALLE DE LA PIROTECNIA,CARRETERA DE MADRID A RIVAS JARAMA,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12053,ATROPELLO,MARTES,16/10/2018 17:00,16/10/2018 17:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE PABLO NERUDA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12109,CAIDA VIAJERO BUS,MARTES,16/10/2018 18:00,16/10/2018 18:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,AVENIDA DE DONOSTIARRA NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12103,COLISION DOBLE,MARTES,16/10/2018 19:00,16/10/2018 19:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE JOAQUIN TURINA,CAMINO DE LAS CRUCES,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12182,COLISION DOBLE,MARTES,16/10/2018 19:00,16/10/2018 19:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,AVENIDA DE BADAJOZ,PUENTE DE LA PAZ,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12180,ATROPELLO,MARTES,16/10/2018 19:00,16/10/2018 19:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE,CALLE DEL GENERAL MOSCARDO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12102,ATROPELLO,MARTES,16/10/2018 19:00,16/10/2018 19:59,Villaverde,https://www.wikidata.org/wiki/Q919536,CALLE DE ROCAFORT NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12110,COLISION DOBLE,MARTES,16/10/2018 20:00,16/10/2018 20:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AUTOVIA  M-30 CALZADA 2 KM.,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-12093,COLISION DOBLE,MARTES,16/10/2018 20:00,16/10/2018 20:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE MARIA DE MOLINA,CALLE DE VELAZQUEZ,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
